Record_ID,Country,Region,State,State_Code,City,Latitude,Longitude,Year,Full_Date,Month_Number,Month_Name,Quarter,Fiscal_Year,Population,Population_Category,Urban_Population,Rural_Population,Urban_Percentage,Rural_Percentage,Density_per_km2,Density_Category,Growth_Rate,Growth_Category,Literacy_Rate,Birth_Rate,Death_Rate,Net_Rate_Change
REC006484,India,North,Delhi,DL,Delhi,28.7041,77.1025,2019,25-10-2019,10,October,Q4,FY2019-20,4446850,Small (<5M),8320875,9600278,46.43,53.57,639,Medium Density,1.06,Moderate Growth,71.54,12.17,12.5,-0.33
REC006485,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2005,20-05-2005,5,May,Q2,FY2005-06,19034026,Very Large (>15M),2929416,7750608,27.43,72.57,204,Low Density,1.64,Moderate Growth,89.94,19.05,8.12,10.93
REC006486,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2007,25-12-2007,12,December,Q4,FY2007-08,15286561,Very Large (>15M),6366441,5020181,55.91,44.09,66,Low Density,3.39,High Growth,74.35,23.32,5.98,17.34
REC006487,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2015,21-06-2015,6,June,Q2,FY2015-16,4957227,Small (<5M),486975,2154641,18.43,81.57,796,Medium Density,2.82,High Growth,74.46,27.67,7.88,19.79
REC006488,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,14-11-2018,11,November,Q4,FY2018-19,2990322,Small (<5M),5922742,5834289,50.38,49.62,1196,High Density,1.29,Moderate Growth,94.37,20.74,9.33,11.41
REC006489,India,North,Delhi,DL,Delhi,28.7041,77.1025,2000,28-07-2000,7,July,Q3,FY2000-01,9366053,Medium (5-10M),276602,2012164,12.09,87.91,823,Medium Density,1.34,Moderate Growth,71.95,18.4,7.18,11.22
REC006490,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2002,15-09-2002,9,September,Q3,FY2002-03,8546574,Medium (5-10M),2731384,9560268,22.22,77.78,132,Low Density,1.26,Moderate Growth,64.6,10.78,5.6,5.18
REC006491,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2002,12-06-2002,6,June,Q2,FY2002-03,8615905,Medium (5-10M),1811558,8112158,18.25,81.75,1193,High Density,1.49,Moderate Growth,90.68,21.03,8.33,12.7
REC006492,India,North,Delhi,DL,Delhi,28.7041,77.1025,2004,11-05-2004,5,May,Q2,FY2004-05,2839608,Small (<5M),8751945,9427710,48.14,51.86,222,Low Density,3.28,High Growth,92.09,16.59,10.02,6.57
REC006493,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2011,11-12-2011,12,December,Q4,FY2011-12,9144514,Medium (5-10M),1365570,7858417,14.8,85.2,848,Medium Density,1.8,Moderate Growth,67.93,29.86,12.95,16.91
REC006494,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2011,07-07-2011,7,July,Q3,FY2011-12,18267193,Very Large (>15M),4611489,8718099,34.6,65.4,1326,High Density,1.59,Moderate Growth,90.87,21.96,12.82,9.14
REC006495,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2019,12-01-2019,1,January,Q1,FY2018-19,17438000,Very Large (>15M),4367497,835112,83.95,16.05,780,Medium Density,1.22,Moderate Growth,77.31,14.29,6.61,7.68
REC006496,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2012,16-11-2012,11,November,Q4,FY2012-13,4929932,Small (<5M),8492907,7109497,54.43,45.57,1497,High Density,3.18,High Growth,61.52,29.85,9.69,20.16
REC006497,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2019,05-05-2019,5,May,Q2,FY2019-20,6033594,Medium (5-10M),338459,3905953,7.97,92.03,52,Low Density,3.37,High Growth,79.21,21.82,13.66,8.16
REC006498,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2008,02-02-2008,2,February,Q1,FY2007-08,17587613,Very Large (>15M),782709,7659161,9.27,90.73,1248,High Density,1.47,Moderate Growth,89.71,25.39,5.51,19.88
REC006499,India,North,Delhi,DL,Delhi,28.7041,77.1025,2006,22-04-2006,4,April,Q2,FY2006-07,16566937,Very Large (>15M),5805608,2080767,73.62,26.38,653,Medium Density,2.35,Moderate Growth,73.88,29.38,9.85,19.53
REC006500,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2003,16-07-2003,7,July,Q3,FY2003-04,8881700,Medium (5-10M),4450003,541513,89.15,10.85,1441,High Density,3.38,High Growth,79.29,25.01,10.02,14.99
REC006501,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2018,23-05-2018,5,May,Q2,FY2018-19,3029631,Small (<5M),6137378,7170956,46.12,53.88,1481,High Density,2,Moderate Growth,64.92,28.87,13.29,15.58
REC006502,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2021,15-12-2021,12,December,Q4,FY2021-22,4933143,Small (<5M),7030997,842087,89.3,10.7,1046,High Density,1.91,Moderate Growth,89.48,17.24,9.97,7.27
REC006503,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,11-06-2018,6,June,Q2,FY2018-19,14858927,Large (10-15M),8604442,2126476,80.18,19.82,252,Low Density,2.08,Moderate Growth,63.74,11.03,6.01,5.02
REC006504,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2005,06-02-2005,2,February,Q1,FY2004-05,14770542,Large (10-15M),9413425,6068579,60.8,39.2,1316,High Density,0.6,Low Growth,63.31,29.28,11.9,17.38
REC006505,India,North,Delhi,DL,Delhi,28.7041,77.1025,2012,13-03-2012,3,March,Q1,FY2011-12,14889638,Large (10-15M),4117616,8046968,33.85,66.15,592,Medium Density,1.4,Moderate Growth,92.67,20.95,10.68,10.27
REC006506,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2010,19-07-2010,7,July,Q3,FY2010-11,17602344,Very Large (>15M),6831674,9835161,40.99,59.01,1376,High Density,2.6,High Growth,90.57,25.43,9.67,15.76
REC006507,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2012,10-11-2012,11,November,Q4,FY2012-13,12482518,Large (10-15M),7305474,4474674,62.02,37.98,828,Medium Density,3.4,High Growth,80.12,21.03,7.87,13.16
REC006508,India,North,Delhi,DL,Delhi,28.7041,77.1025,2012,24-02-2012,2,February,Q1,FY2011-12,7665570,Medium (5-10M),6497201,7296614,47.1,52.9,823,Medium Density,2.21,Moderate Growth,63.72,25.22,5.77,19.45
REC006509,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2024,19-12-2024,12,December,Q4,FY2024-25,11200382,Large (10-15M),1280274,3852669,24.94,75.06,1202,High Density,1.07,Moderate Growth,79.11,11.19,14.18,-2.99
REC006510,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2021,05-06-2021,6,June,Q2,FY2021-22,9121309,Medium (5-10M),7746095,3800058,67.09,32.91,1405,High Density,1.78,Moderate Growth,92.22,11.34,13.42,-2.08
REC006511,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2019,25-05-2019,5,May,Q2,FY2019-20,14988496,Large (10-15M),5522872,8312048,39.92,60.08,1075,High Density,1.97,Moderate Growth,81.43,28.4,14.4,14
REC006512,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2014,27-10-2014,10,October,Q4,FY2014-15,5401804,Medium (5-10M),4216365,4364850,49.13,50.87,1018,High Density,0.96,Low Growth,66.94,18.72,14.41,4.31
REC006513,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2020,21-01-2020,1,January,Q1,FY2019-20,7985922,Medium (5-10M),9633539,5143164,65.19,34.81,1409,High Density,1.49,Moderate Growth,91.7,16.02,6.74,9.28
REC006514,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2012,07-12-2012,12,December,Q4,FY2012-13,8410334,Medium (5-10M),7799306,701012,91.75,8.25,986,High Density,1.84,Moderate Growth,90.29,28.3,8.22,20.08
REC006515,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2021,11-11-2021,11,November,Q4,FY2021-22,8072115,Medium (5-10M),8944977,4633117,65.88,34.12,531,Medium Density,1.29,Moderate Growth,79.13,29.98,9.78,20.2
REC006516,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2010,14-10-2010,10,October,Q4,FY2010-11,9687364,Medium (5-10M),7229695,7999999,47.47,52.53,115,Low Density,1.56,Moderate Growth,89.83,22.28,9.06,13.22
REC006517,India,North,Delhi,DL,Delhi,28.7041,77.1025,2018,23-11-2018,11,November,Q4,FY2018-19,11400398,Large (10-15M),2260028,2739204,45.21,54.79,688,Medium Density,1.33,Moderate Growth,61.97,21.2,14.64,6.56
REC006518,India,North,Delhi,DL,Delhi,28.7041,77.1025,2007,21-04-2007,4,April,Q2,FY2007-08,13610514,Large (10-15M),9080328,6270115,59.15,40.85,526,Medium Density,2.34,Moderate Growth,76.14,28.35,7.95,20.4
REC006519,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2019,16-11-2019,11,November,Q4,FY2019-20,10629135,Large (10-15M),252852,2972606,7.84,92.16,1179,High Density,2.24,Moderate Growth,66.23,13.57,6.21,7.36
REC006520,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2007,18-02-2007,2,February,Q1,FY2006-07,16220563,Very Large (>15M),5065655,5714595,46.99,53.01,933,High Density,2.16,Moderate Growth,89.31,22.66,9.65,13.01
REC006521,India,North,Delhi,DL,Delhi,28.7041,77.1025,2009,21-04-2009,4,April,Q2,FY2009-10,7045844,Medium (5-10M),7952987,2764961,74.2,25.8,1402,High Density,0.79,Low Growth,93.99,26.13,10.09,16.04
REC006522,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2015,23-01-2015,1,January,Q1,FY2014-15,2470056,Small (<5M),3222197,3785490,45.98,54.02,825,Medium Density,1.05,Moderate Growth,92.57,24.79,9.09,15.7
REC006523,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2018,23-02-2018,2,February,Q1,FY2017-18,1764185,Small (<5M),6731107,7691595,46.67,53.33,1293,High Density,0.83,Low Growth,77.62,24.97,12.88,12.09
REC006524,India,North,Delhi,DL,Delhi,28.7041,77.1025,2022,04-08-2022,8,August,Q3,FY2022-23,1720411,Small (<5M),6383791,2154106,74.77,25.23,700,Medium Density,0.69,Low Growth,77.88,26.1,9.94,16.16
REC006525,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2010,01-06-2010,6,June,Q2,FY2010-11,18181775,Very Large (>15M),7709876,2245497,77.44,22.56,306,Low Density,1.24,Moderate Growth,91.79,14.25,8.06,6.19
REC006526,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2012,22-02-2012,2,February,Q1,FY2011-12,12344773,Large (10-15M),1214155,8915851,11.99,88.01,993,High Density,1.08,Moderate Growth,85.26,21.11,9.86,11.25
REC006527,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2008,15-12-2008,12,December,Q4,FY2008-09,12148297,Large (10-15M),7788381,2698568,74.27,25.73,219,Low Density,2.67,High Growth,62.61,12.2,14,-1.8
REC006528,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2019,14-06-2019,6,June,Q2,FY2019-20,15257994,Very Large (>15M),9870516,8484742,53.77,46.23,510,Medium Density,2.59,High Growth,64.49,11.82,13.62,-1.8
REC006529,India,North,Delhi,DL,Delhi,28.7041,77.1025,2023,19-10-2023,10,October,Q4,FY2023-24,14605330,Large (10-15M),1491114,3710277,28.67,71.33,478,Medium Density,1.1,Moderate Growth,93.31,26.36,11.55,14.81
REC006530,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,27-09-2018,9,September,Q3,FY2018-19,15237930,Very Large (>15M),9454743,8084969,53.9,46.1,1420,High Density,1,Low Growth,72.81,26.24,11.51,14.73
REC006531,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2015,05-07-2015,7,July,Q3,FY2015-16,11069670,Large (10-15M),4523076,973024,82.3,17.7,1032,High Density,0.93,Low Growth,66.56,13.65,11.02,2.63
REC006532,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2006,04-09-2006,9,September,Q3,FY2006-07,5860041,Medium (5-10M),6353121,3084226,67.32,32.68,156,Low Density,1.46,Moderate Growth,85.74,21.31,7.29,14.02
REC006533,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2018,13-05-2018,5,May,Q2,FY2018-19,17587120,Very Large (>15M),5745716,2203690,72.28,27.72,81,Low Density,1.38,Moderate Growth,90.79,10.78,11.16,-0.38
REC006534,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2011,18-07-2011,7,July,Q3,FY2011-12,9534749,Medium (5-10M),5729728,7007238,44.99,55.01,366,Low Density,0.59,Low Growth,67.23,17.42,11,6.42
REC006535,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2014,12-11-2014,11,November,Q4,FY2014-15,11474734,Large (10-15M),503056,2307207,17.9,82.1,270,Low Density,2.2,Moderate Growth,68.8,12.94,10.69,2.25
REC006536,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2022,23-07-2022,7,July,Q3,FY2022-23,3041992,Small (<5M),4203696,2349302,64.15,35.85,311,Low Density,3.19,High Growth,91.5,17.45,13.05,4.4
REC006537,India,North,Delhi,DL,Delhi,28.7041,77.1025,2013,21-12-2013,12,December,Q4,FY2013-14,13249051,Large (10-15M),6070957,5399737,52.93,47.07,921,High Density,2.12,Moderate Growth,60.46,21.6,5.45,16.15
REC006538,India,North,Delhi,DL,Delhi,28.7041,77.1025,2010,15-12-2010,12,December,Q4,FY2010-11,18755553,Very Large (>15M),9789636,5957951,62.17,37.83,1023,High Density,0.69,Low Growth,91.78,26.09,9.57,16.52
REC006539,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2009,23-03-2009,3,March,Q1,FY2008-09,12760548,Large (10-15M),2227646,3170126,41.27,58.73,1023,High Density,2.3,Moderate Growth,61.37,20.27,5.54,14.73
REC006540,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2010,09-07-2010,7,July,Q3,FY2010-11,8387388,Medium (5-10M),5239715,8213975,38.95,61.05,146,Low Density,1.95,Moderate Growth,63.34,28.63,12.96,15.67
REC006541,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2005,04-01-2005,1,January,Q1,FY2004-05,10951481,Large (10-15M),9390828,6010356,60.97,39.03,799,Medium Density,3.22,High Growth,90.18,12.02,7.33,4.69
REC006542,India,North,Delhi,DL,Delhi,28.7041,77.1025,2001,05-09-2001,9,September,Q3,FY2001-02,18690512,Very Large (>15M),388165,5932665,6.14,93.86,1007,High Density,1.59,Moderate Growth,68.69,20.78,8.66,12.12
REC006543,India,North,Delhi,DL,Delhi,28.7041,77.1025,2010,09-10-2010,10,October,Q4,FY2010-11,3969144,Small (<5M),2170935,3975042,35.32,64.68,340,Low Density,2.76,High Growth,67.86,28.14,8.28,19.86
REC006544,India,North,Delhi,DL,Delhi,28.7041,77.1025,2018,13-06-2018,6,June,Q2,FY2018-19,10593086,Large (10-15M),5078065,1471675,77.53,22.47,959,High Density,0.62,Low Growth,89.54,14.69,14.37,0.32
REC006545,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2005,10-05-2005,5,May,Q2,FY2005-06,14696038,Large (10-15M),2839743,6382206,30.79,69.21,926,High Density,2.66,High Growth,78.98,25.42,8.39,17.03
REC006546,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2013,27-07-2013,7,July,Q3,FY2013-14,15852950,Very Large (>15M),3693309,5106798,41.97,58.03,606,Medium Density,0.62,Low Growth,72.27,15.1,5.52,9.58
REC006547,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2019,16-05-2019,5,May,Q2,FY2019-20,19167783,Very Large (>15M),6070392,303318,95.24,4.76,1066,High Density,1.53,Moderate Growth,85,29.55,5.38,24.17
REC006548,India,North,Delhi,DL,Delhi,28.7041,77.1025,2005,13-10-2005,10,October,Q4,FY2005-06,3590765,Small (<5M),1596349,4670151,25.47,74.53,587,Medium Density,3.34,High Growth,88.34,25.14,7.16,17.98
REC006549,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2016,04-05-2016,5,May,Q2,FY2016-17,14256113,Large (10-15M),8716964,2133965,80.33,19.67,345,Low Density,2.61,High Growth,90.2,23.07,5.9,17.17
REC006550,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2009,21-11-2009,11,November,Q4,FY2009-10,10723220,Large (10-15M),6912291,9231721,42.82,57.18,640,Medium Density,3.28,High Growth,64.18,27.46,12.94,14.52
REC006551,India,North,Delhi,DL,Delhi,28.7041,77.1025,2000,13-10-2000,10,October,Q4,FY2000-01,4577781,Small (<5M),7529993,4498636,62.6,37.4,1327,High Density,1.99,Moderate Growth,80.39,21.75,11.74,10.01
REC006552,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2002,21-11-2002,11,November,Q4,FY2002-03,7430889,Medium (5-10M),7692630,6869893,52.82,47.18,653,Medium Density,2.32,Moderate Growth,83.74,15.85,12.76,3.09
REC006553,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2007,08-07-2007,7,July,Q3,FY2007-08,18713996,Very Large (>15M),3782464,772337,83.04,16.96,656,Medium Density,2.05,Moderate Growth,64.08,16.36,10.32,6.04
REC006554,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2007,13-10-2007,10,October,Q4,FY2007-08,4959334,Small (<5M),8719506,4572475,65.6,34.4,1139,High Density,1.94,Moderate Growth,81.35,21.78,9.74,12.04
REC006555,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2019,15-07-2019,7,July,Q3,FY2019-20,145856,Small (<5M),9796476,2590353,79.09,20.91,1223,High Density,2.23,Moderate Growth,61.12,20.56,8.62,11.94
REC006556,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2021,20-11-2021,11,November,Q4,FY2021-22,10960237,Large (10-15M),7818123,4933143,61.31,38.69,1498,High Density,0.62,Low Growth,71.95,28.16,13.13,15.03
REC006557,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2014,20-03-2014,3,March,Q1,FY2013-14,8102546,Medium (5-10M),9636466,804915,92.29,7.71,364,Low Density,1.06,Moderate Growth,66.02,20.84,5.02,15.82
REC006558,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2023,13-03-2023,3,March,Q1,FY2022-23,17619755,Very Large (>15M),2836437,1039479,73.18,26.82,276,Low Density,1.14,Moderate Growth,79.64,20.22,10.16,10.06
REC006559,India,North,Delhi,DL,Delhi,28.7041,77.1025,2006,23-10-2006,10,October,Q4,FY2006-07,18566420,Very Large (>15M),4565774,6070296,42.93,57.07,1411,High Density,1.65,Moderate Growth,66.69,18.97,8.74,10.23
REC006560,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2010,27-12-2010,12,December,Q4,FY2010-11,9912008,Medium (5-10M),9734108,2493285,79.61,20.39,797,Medium Density,1.8,Moderate Growth,87.62,12.57,6.54,6.03
REC006561,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2006,05-03-2006,3,March,Q1,FY2005-06,14112397,Large (10-15M),3706035,271247,93.18,6.82,852,Medium Density,2.72,High Growth,64.24,12.41,12.12,0.29
REC006562,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2003,22-06-2003,6,June,Q2,FY2003-04,11316745,Large (10-15M),3090667,8345983,27.02,72.98,672,Medium Density,1,Low Growth,86.52,23.36,7.68,15.68
REC006563,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2024,22-12-2024,12,December,Q4,FY2024-25,2885512,Small (<5M),3825012,5362602,41.63,58.37,1143,High Density,2.21,Moderate Growth,63.46,19.18,9.18,10
REC006564,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2011,28-06-2011,6,June,Q2,FY2011-12,17475647,Very Large (>15M),5261020,7856615,40.11,59.89,1461,High Density,1.32,Moderate Growth,75.48,20.92,7.9,13.02
REC006565,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2005,06-03-2005,3,March,Q1,FY2004-05,11818165,Large (10-15M),976382,2725312,26.38,73.62,1423,High Density,2.05,Moderate Growth,84.45,28.54,11.1,17.44
REC006566,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2013,26-03-2013,3,March,Q1,FY2012-13,855064,Small (<5M),54595,6182414,0.88,99.12,803,Medium Density,2.38,Moderate Growth,65.65,25.66,5.11,20.55
REC006567,India,West,Maharashtra,MH,Pune,18.5204,73.8567,2011,05-08-2011,8,August,Q3,FY2011-12,17101460,Very Large (>15M),3385739,4165913,44.83,55.17,1021,High Density,2.25,Moderate Growth,86.33,17.59,11.56,6.03
REC006568,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2010,13-08-2010,8,August,Q3,FY2010-11,11894410,Large (10-15M),9855821,2417970,80.3,19.7,870,Medium Density,1.15,Moderate Growth,93.37,25.56,9.13,16.43
REC006569,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2018,05-07-2018,7,July,Q3,FY2018-19,12568701,Large (10-15M),2445617,6556456,27.17,72.83,1414,High Density,2.63,High Growth,73.07,29.47,12.14,17.33
REC006570,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2020,25-10-2020,10,October,Q4,FY2020-21,2355129,Small (<5M),4843749,7559260,39.05,60.95,848,Medium Density,2.46,Moderate Growth,60.01,13.27,13.39,-0.12
REC006571,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2004,13-04-2004,4,April,Q2,FY2004-05,8907700,Medium (5-10M),1383808,4331297,24.21,75.79,71,Low Density,3.3,High Growth,76.69,27.94,10.14,17.8
REC006572,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2013,24-04-2013,4,April,Q2,FY2013-14,16906160,Very Large (>15M),4785641,623541,88.47,11.53,1106,High Density,2.4,Moderate Growth,91.59,17.09,13.69,3.4
REC006573,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2020,20-03-2020,3,March,Q1,FY2019-20,10979816,Large (10-15M),4979121,8382427,37.26,62.74,961,High Density,2.66,High Growth,83.28,24.72,6.33,18.39
REC006574,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2023,23-05-2023,5,May,Q2,FY2023-24,10424057,Large (10-15M),4102674,5352755,43.39,56.61,67,Low Density,2.93,High Growth,84.62,23.59,5.35,18.24
REC006575,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2015,08-03-2015,3,March,Q1,FY2014-15,18811756,Very Large (>15M),5252161,9118230,36.55,63.45,1103,High Density,0.82,Low Growth,87.74,24.14,13.85,10.29
REC006576,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2024,28-08-2024,8,August,Q3,FY2024-25,8011240,Medium (5-10M),8363118,244195,97.16,2.84,425,Medium Density,2.59,High Growth,91.79,27.84,6.18,21.66
REC006577,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2012,09-07-2012,7,July,Q3,FY2012-13,14248138,Large (10-15M),8240290,1411654,85.37,14.63,957,High Density,1.46,Moderate Growth,64.37,22.61,6.81,15.8
REC006578,India,South,Tamil Nadu,TN,Chennai,13.0827,80.2707,2024,21-03-2024,3,March,Q1,FY2023-24,9483341,Medium (5-10M),9562215,5227285,64.66,35.34,63,Low Density,2.97,High Growth,80.66,13.81,6.21,7.6
REC006579,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2021,19-09-2021,9,September,Q3,FY2021-22,8280798,Medium (5-10M),8249618,5679623,59.23,40.77,665,Medium Density,1.94,Moderate Growth,91.14,23.38,6.71,16.67
REC006580,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2021,20-12-2021,12,December,Q4,FY2021-22,18552147,Very Large (>15M),1877162,1878767,49.98,50.02,1174,High Density,2.24,Moderate Growth,87.16,16.77,13.99,2.78
REC006581,India,North,Delhi,DL,Delhi,28.7041,77.1025,2024,15-05-2024,5,May,Q2,FY2024-25,4514165,Small (<5M),7793869,8840936,46.85,53.15,271,Low Density,1.28,Moderate Growth,68.71,29.09,13.48,15.61
REC006582,India,East,West Bengal,WB,Kolkata,22.5726,88.3639,2019,26-09-2019,9,September,Q3,FY2019-20,18085731,Very Large (>15M),8273919,1848746,81.74,18.26,262,Low Density,2.45,Moderate Growth,90.61,16.27,7.66,8.61
REC006583,India,North,Delhi,DL,Delhi,28.7041,77.1025,2021,22-07-2021,7,July,Q3,FY2021-22,7600576,Medium (5-10M),7783951,9208525,45.81,54.19,304,Low Density,0.61,Low Growth,70.29,14.82,12.05,2.77
REC006584,India,South,Telangana,TG,Hyderabad,17.385,78.4867,2003,10-07-2003,7,July,Q3,FY2003-04,2331892,Small (<5M),605129,4866234,11.06,88.94,695,Medium Density,2.75,High Growth,74.38,10.31,12.88,-2.57
REC006585,India,West,Maharashtra,MH,Mumbai,19.076,72.8777,2010,11-06-2010,6,June,Q2,FY2010-11,15830285,Very Large (>15M),421424,8813406,4.56,95.44,574,Medium Density,0.99,Low Growth,66.5,27.24,6.55,20.69
REC006586,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2016,05-02-2016,2,February,Q1,FY2015-16,865982,Small (<5M),8601166,1217170,87.6,12.4,549,Medium Density,1.18,Moderate Growth,90.98,28.32,7.28,21.04
REC006587,India,South,Karnataka,KA,Bangalore,12.9716,77.5946,2006,09-09-2006,9,September,Q3,FY2006-07,6906612,Medium (5-10M),9561661,2166445,81.53,18.47,543,Medium Density,0.5,Low Growth,63.26,11.35,9.78,1.57
